StartFrame,EndFrame,NativeStartFrame,NativeEndFrame,TimingSearchStartFrame,TimingSearchEndFrame,StartBoundaryStatus,EndBoundaryStatus,TimingResolved,NativeTraceCrossesReturnLevel,TimingMaxExtensionFrames,SiteID,EventID,Session,SearchLimitSec
431,441,438,441,428,451,return_crossing,search_limit_unresolved,0,0,10,42,3,M400-01-baseline-awake,10
461,464,461,463,452,473,search_limit_unresolved,return_crossing,0,0,10,42,4,M400-01-baseline-awake,10
568,576,572,574,562,584,return_crossing,return_crossing,1,0,10,42,5,M400-01-baseline-awake,10
264,286,269,279,259,289,return_crossing,return_crossing,1,0,10,43,1,M400-01-baseline-awake,10
295,311,297,311,287,321,return_crossing,search_limit_unresolved,0,0,10,44,1,M400-01-baseline-awake,10
297,311,307,309,297,319,return_crossing,return_crossing,1,0,10,45,1,M400-01-baseline-awake,10
342,360,351,358,341,368,return_crossing,return_crossing,1,0,10,46,1,M400-01-baseline-awake,10
331,349,339,341,329,351,return_crossing,return_crossing,1,0,10,47,1,M400-01-baseline-awake,10
370,374,370,372,360,382,search_limit_unresolved,return_crossing,0,0,10,48,1,M400-01-baseline-awake,10
421,435,421,428,411,438,search_limit_unresolved,return_crossing,0,0,10,49,1,M400-01-baseline-awake,10
394,409,404,406,394,416,return_crossing,return_crossing,1,0,10,50,1,M400-01-baseline-awake,10
404,417,411,413,401,423,return_crossing,return_crossing,1,0,10,51,1,M400-01-baseline-awake,10
404,414,412,414,402,424,return_crossing,search_limit_unresolved,0,0,10,52,1,M400-01-baseline-awake,10
454,468,456,458,446,468,return_crossing,return_crossing,1,0,10,53,1,M400-01-baseline-awake,10
467,472,468,470,458,480,return_crossing,return_crossing,1,0,10,54,1,M400-01-baseline-awake,10
486,499,488,490,478,500,return_crossing,return_crossing,1,0,10,55,1,M400-01-baseline-awake,10
549,567,549,567,539,577,search_limit_unresolved,return_crossing,0,1,10,56,1,M400-01-baseline-awake,10
5,8,5,8,1,28,seed_not_below_return_level,seed_not_below_return_level,0,1,20,1,1,M400-01-baseline-awake,20
431,457,436,440,416,460,return_crossing,return_crossing,1,0,20,1,2,M400-01-baseline-awake,20
578,600,582,600,562,600,return_crossing,recording_boundary_unresolved,0,1,20,1,3,M400-01-baseline-awake,20
2,8,2,8,1,21,seed_not_below_return_level,return_crossing,0,1,20,2,1,M400-01-baseline-awake,20
31,44,35,39,22,59,return_crossing,return_crossing,1,0,20,2,2,M400-01-baseline-awake,20
277,291,287,289,267,309,return_crossing,return_crossing,1,0,20,2,3,M400-01-baseline-awake,20
4,17,4,16,1,36,seed_not_below_return_level,return_crossing,0,1,20,3,1,M400-01-baseline-awake,20
242,257,244,256,224,276,return_crossing,return_crossing,1,0,20,3,2,M400-01-baseline-awake,20
456,461,457,461,437,481,return_crossing,return_crossing,1,0,20,3,3,M400-01-baseline-awake,20
17,53,18,46,1,66,return_crossing,return_crossing,0,1,20,4,1,M400-01-baseline-awake,20
219,227,219,227,199,239,return_crossing,seed_not_below_return_level,0,1,20,4,2,M400-01-baseline-awake,20
252,332,252,332,240,352,seed_not_below_return_level,seed_not_below_return_level,0,1,20,4,3,M400-01-baseline-awake,20
403,408,405,408,385,428,return_crossing,return_crossing,1,0,20,4,4,M400-01-baseline-awake,20
481,486,482,486,462,506,return_crossing,return_crossing,1,0,20,4,5,M400-01-baseline-awake,20
546,550,546,549,526,564,return_crossing,return_crossing,1,0,20,4,6,M400-01-baseline-awake,20
580,600,580,600,565,600,seed_not_below_return_level,seed_not_below_return_level,0,1,20,4,7,M400-01-baseline-awake,20
14,37,23,33,3,53,return_crossing,return_crossing,1,0,20,5,1,M400-01-baseline-awake,20
90,108,90,108,70,128,seed_not_below_return_level,return_crossing,0,1,20,5,2,M400-01-baseline-awake,20
14,40,28,30,8,50,return_crossing,return_crossing,1,0,20,6,1,M400-01-baseline-awake,20
123,131,125,128,105,148,return_crossing,return_crossing,1,0,20,6,2,M400-01-baseline-awake,20
11,14,11,13,1,33,return_crossing,return_crossing,1,0,20,7,1,M400-01-baseline-awake,20
95,105,102,104,82,114,return_crossing,return_crossing,1,0,20,7,2,M400-01-baseline-awake,20
122,131,124,130,115,150,return_crossing,return_crossing,1,0,20,7,3,M400-01-baseline-awake,20
194,208,199,208,179,226,return_crossing,return_crossing,1,0,20,7,4,M400-01-baseline-awake,20
241,254,245,254,227,274,return_crossing,return_crossing,1,0,20,7,5,M400-01-baseline-awake,20
318,347,335,347,315,367,return_crossing,return_crossing,1,0,20,7,6,M400-01-baseline-awake,20
374,401,394,399,374,419,return_crossing,return_crossing,1,0,20,7,7,M400-01-baseline-awake,20
557,570,567,570,547,590,return_crossing,return_crossing,1,0,20,7,8,M400-01-baseline-awake,20
155,167,157,160,137,180,return_crossing,return_crossing,1,0,20,8,1,M400-01-baseline-awake,20
229,240,232,234,212,254,return_crossing,return_crossing,1,0,20,8,2,M400-01-baseline-awake,20
486,500,488,500,468,520,return_crossing,return_crossing,1,0,20,8,3,M400-01-baseline-awake,20
220,243,225,242,205,262,return_crossing,return_crossing,1,0,20,9,1,M400-01-baseline-awake,20
354,374,361,371,341,391,return_crossing,return_crossing,1,0,20,9,2,M400-01-baseline-awake,20
451,460,454,458,434,478,return_crossing,return_crossing,1,0,20,9,3,M400-01-baseline-awake,20
18,41,28,39,8,59,return_crossing,return_crossing,1,0,20,10,1,M400-01-baseline-awake,20
94,106,98,103,78,123,return_crossing,return_crossing,1,0,20,10,2,M400-01-baseline-awake,20
220,233,226,232,206,252,return_crossing,return_crossing,1,0,20,10,3,M400-01-baseline-awake,20
381,402,394,399,374,419,return_crossing,return_crossing,1,0,20,10,4,M400-01-baseline-awake,20
446,461,448,451,428,471,return_crossing,return_crossing,1,0,20,10,5,M400-01-baseline-awake,20
588,596,592,596,572,600,return_crossing,seed_not_below_return_level,0,1,20,10,6,M400-01-baseline-awake,20
82,97,85,96,65,116,return_crossing,return_crossing,1,0,20,11,1,M400-01-baseline-awake,20
311,315,312,315,292,335,return_crossing,return_crossing,1,0,20,11,2,M400-01-baseline-awake,20
393,403,399,401,379,421,return_crossing,return_crossing,1,0,20,11,3,M400-01-baseline-awake,20
468,477,472,475,452,495,return_crossing,return_crossing,1,0,20,11,4,M400-01-baseline-awake,20
531,546,533,536,513,556,return_crossing,return_crossing,1,0,20,11,5,M400-01-baseline-awake,20
41,47,41,43,21,63,seed_not_below_return_level,return_crossing,0,1,20,12,1,M400-01-baseline-awake,20
453,473,465,471,445,491,return_crossing,return_crossing,1,0,20,12,2,M400-01-baseline-awake,20
107,124,109,124,89,144,return_crossing,seed_not_below_return_level,0,1,20,13,1,M400-01-baseline-awake,20
311,324,312,324,292,344,return_crossing,return_crossing,1,0,20,13,2,M400-01-baseline-awake,20
349,372,365,369,345,389,return_crossing,return_crossing,1,0,20,13,3,M400-01-baseline-awake,20
504,512,507,511,487,531,return_crossing,return_crossing,1,0,20,13,4,M400-01-baseline-awake,20
66,76,67,76,47,91,return_crossing,return_crossing,1,0,20,14,1,M400-01-baseline-awake,20
106,113,107,109,92,129,return_crossing,return_crossing,1,0,20,14,2,M400-01-baseline-awake,20
209,221,211,219,191,239,return_crossing,return_crossing,1,0,20,14,3,M400-01-baseline-awake,20
292,297,292,296,272,316,return_crossing,return_crossing,1,0,20,14,4,M400-01-baseline-awake,20
348,361,349,358,329,378,return_crossing,return_crossing,1,0,20,14,5,M400-01-baseline-awake,20
403,411,404,409,384,429,return_crossing,return_crossing,1,0,20,14,6,M400-01-baseline-awake,20
480,486,480,485,460,499,return_crossing,return_crossing,1,0,20,14,7,M400-01-baseline-awake,20
512,516,513,515,500,530,return_crossing,return_crossing,1,0,20,14,8,M400-01-baseline-awake,20
546,552,546,550,531,561,return_crossing,return_crossing,1,0,20,14,9,M400-01-baseline-awake,20
571,579,572,575,562,595,return_crossing,return_crossing,1,0,20,14,10,M400-01-baseline-awake,20
44,76,57,76,37,91,return_crossing,seed_not_below_return_level,0,1,20,15,1,M400-01-baseline-awake,20
106,112,106,108,92,128,return_crossing,return_crossing,1,0,20,15,2,M400-01-baseline-awake,20
188,192,189,191,169,211,return_crossing,return_crossing,1,0,20,15,3,M400-01-baseline-awake,20
404,426,405,412,385,432,return_crossing,return_crossing,1,0,20,15,4,M400-01-baseline-awake,20
479,482,479,482,459,497,seed_not_below_return_level,return_crossing,0,1,20,15,5,M400-01-baseline-awake,20
512,514,512,514,498,530,return_crossing,return_crossing,1,0,20,15,6,M400-01-baseline-awake,20
546,549,546,548,531,568,return_crossing,return_crossing,1,0,20,15,7,M400-01-baseline-awake,20
43,56,49,55,29,75,return_crossing,return_crossing,1,0,20,16,1,M400-01-baseline-awake,20
219,241,234,240,214,260,return_crossing,return_crossing,1,0,20,16,2,M400-01-baseline-awake,20
51,81,70,80,50,100,return_crossing,return_crossing,1,0,20,17,1,M400-01-baseline-awake,20
301,304,301,304,281,324,seed_not_below_return_level,seed_not_below_return_level,0,1,20,17,2,M400-01-baseline-awake,20
351,377,360,371,340,391,return_crossing,return_crossing,1,0,20,17,3,M400-01-baseline-awake,20
469,519,488,519,468,537,return_crossing,seed_not_below_return_level,0,1,20,17,4,M400-01-baseline-awake,20
553,565,555,557,538,577,return_crossing,return_crossing,1,0,20,17,5,M400-01-baseline-awake,20
60,78,71,78,51,95,return_crossing,return_crossing,1,0,20,18,1,M400-01-baseline-awake,20
110,117,113,115,96,135,return_crossing,return_crossing,1,0,20,18,2,M400-01-baseline-awake,20
261,266,263,266,243,281,return_crossing,return_crossing,1,0,20,18,3,M400-01-baseline-awake,20
297,302,297,301,282,312,return_crossing,return_crossing,1,0,20,18,4,M400-01-baseline-awake,20
314,353,324,333,313,353,return_crossing,return_crossing,1,0,20,18,5,M400-01-baseline-awake,20
482,498,483,486,463,506,return_crossing,return_crossing,1,0,20,18,6,M400-01-baseline-awake,20
537,542,537,542,517,562,seed_not_below_return_level,seed_not_below_return_level,0,1,20,18,7,M400-01-baseline-awake,20
468,480,471,478,451,498,return_crossing,return_crossing,1,0,20,19,1,M400-01-baseline-awake,20
44,63,54,56,34,76,return_crossing,return_crossing,1,0,20,20,1,M400-01-baseline-awake,20
46,60,55,57,35,77,return_crossing,return_crossing,1,0,20,21,1,M400-01-baseline-awake,20
71,83,71,76,51,96,search_limit_unresolved,return_crossing,0,0,20,22,1,M400-01-baseline-awake,20
356,377,369,371,349,391,return_crossing,return_crossing,1,0,20,22,2,M400-01-baseline-awake,20
483,520,488,512,468,532,return_crossing,return_crossing,1,0,20,22,3,M400-01-baseline-awake,20
133,153,136,146,116,166,return_crossing,return_crossing,1,0,20,23,1,M400-01-baseline-awake,20
214,223,216,223,196,234,return_crossing,search_limit_unresolved,0,0,20,23,2,M400-01-baseline-awake,20
245,270,245,257,235,277,search_limit_unresolved,return_crossing,0,1,20,23,3,M400-01-baseline-awake,20
346,368,357,368,337,388,return_crossing,search_limit_unresolved,0,0,20,23,4,M400-01-baseline-awake,20
500,531,500,531,480,542,seed_not_below_return_level,seed_not_below_return_level,0,1,20,23,5,M400-01-baseline-awake,20
553,558,553,557,543,577,seed_not_below_return_level,return_crossing,0,1,20,23,6,M400-01-baseline-awake,20
59,72,61,63,41,83,return_crossing,return_crossing,1,0,20,24,1,M400-01-baseline-awake,20
518,545,519,545,499,565,return_crossing,return_crossing,1,0,20,25,1,M400-01-baseline-awake,20
83,108,94,96,74,116,return_crossing,return_crossing,1,0,20,26,1,M400-01-baseline-awake,20
432,461,449,461,429,481,return_crossing,return_crossing,1,0,20,27,1,M400-01-baseline-awake,20
95,111,102,105,82,125,return_crossing,return_crossing,1,0,20,28,1,M400-01-baseline-awake,20
542,546,542,545,522,565,search_limit_unresolved,return_crossing,0,0,20,28,2,M400-01-baseline-awake,20
276,290,285,287,265,307,return_crossing,return_crossing,1,0,20,29,1,M400-01-baseline-awake,20
117,151,137,142,117,162,return_crossing,return_crossing,1,0,20,30,1,M400-01-baseline-awake,20
139,150,141,143,121,163,return_crossing,return_crossing,1,0,20,31,1,M400-01-baseline-awake,20
122,164,142,145,122,165,return_crossing,return_crossing,1,0,20,32,1,M400-01-baseline-awake,20
137,162,138,147,118,167,return_crossing,return_crossing,0,1,20,33,1,M400-01-baseline-awake,20
156,165,159,161,139,181,return_crossing,return_crossing,1,0,20,34,1,M400-01-baseline-awake,20
209,222,212,218,192,238,return_crossing,return_crossing,1,0,20,34,2,M400-01-baseline-awake,20
256,265,258,264,239,284,return_crossing,return_crossing,1,0,20,34,3,M400-01-baseline-awake,20
349,379,356,374,336,394,return_crossing,return_crossing,1,0,20,34,4,M400-01-baseline-awake,20
576,580,577,579,557,599,return_crossing,return_crossing,1,0,20,34,5,M400-01-baseline-awake,20
179,187,180,184,160,204,return_crossing,return_crossing,1,0,20,35,1,M400-01-baseline-awake,20
182,193,183,189,163,209,return_crossing,return_crossing,1,0,20,36,1,M400-01-baseline-awake,20
192,198,193,196,173,216,return_crossing,return_crossing,1,0,20,37,1,M400-01-baseline-awake,20
192,208,194,196,174,216,return_crossing,return_crossing,1,0,20,38,1,M400-01-baseline-awake,20
409,434,426,428,406,448,return_crossing,return_crossing,1,0,20,38,2,M400-01-baseline-awake,20
433,464,449,454,429,474,return_crossing,return_crossing,1,0,20,39,1,M400-01-baseline-awake,20
207,213,209,211,189,231,return_crossing,return_crossing,1,0,20,40,1,M400-01-baseline-awake,20
223,234,232,234,212,254,return_crossing,search_limit_unresolved,0,0,20,41,1,M400-01-baseline-awake,20
277,291,280,290,260,310,return_crossing,return_crossing,1,0,20,42,1,M400-01-baseline-awake,20
395,408,398,404,378,421,return_crossing,return_crossing,1,0,20,42,2,M400-01-baseline-awake,20
431,441,438,441,422,451,return_crossing,search_limit_unresolved,0,0,20,42,3,M400-01-baseline-awake,20
461,464,461,463,452,483,search_limit_unresolved,return_crossing,0,0,20,42,4,M400-01-baseline-awake,20
568,576,572,574,552,594,return_crossing,return_crossing,1,0,20,42,5,M400-01-baseline-awake,20
264,286,269,279,249,299,return_crossing,return_crossing,1,0,20,43,1,M400-01-baseline-awake,20
295,311,297,311,277,331,return_crossing,search_limit_unresolved,0,0,20,44,1,M400-01-baseline-awake,20
297,311,307,309,287,329,return_crossing,return_crossing,1,0,20,45,1,M400-01-baseline-awake,20
342,360,351,358,331,378,return_crossing,return_crossing,1,0,20,46,1,M400-01-baseline-awake,20
331,349,339,341,319,361,return_crossing,return_crossing,1,0,20,47,1,M400-01-baseline-awake,20
355,374,370,372,350,392,return_crossing,return_crossing,1,0,20,48,1,M400-01-baseline-awake,20
421,435,421,428,401,448,search_limit_unresolved,return_crossing,0,0,20,49,1,M400-01-baseline-awake,20
394,409,404,406,384,426,return_crossing,return_crossing,1,0,20,50,1,M400-01-baseline-awake,20
404,417,411,413,391,433,return_crossing,return_crossing,1,0,20,51,1,M400-01-baseline-awake,20
404,426,412,414,392,434,return_crossing,return_crossing,1,0,20,52,1,M400-01-baseline-awake,20
454,468,456,458,436,478,return_crossing,return_crossing,1,0,20,53,1,M400-01-baseline-awake,20
467,472,468,470,448,490,return_crossing,return_crossing,1,0,20,54,1,M400-01-baseline-awake,20
486,499,488,490,468,510,return_crossing,return_crossing,1,0,20,55,1,M400-01-baseline-awake,20
535,567,549,567,529,587,return_crossing,return_crossing,0,1,20,56,1,M400-01-baseline-awake,20
5,8,5,8,1,48,seed_not_below_return_level,seed_not_below_return_level,0,1,40,1,1,M400-01-baseline-awake,40
431,457,436,440,396,480,return_crossing,return_crossing,1,0,40,1,2,M400-01-baseline-awake,40
578,600,582,600,542,600,return_crossing,recording_boundary_unresolved,0,1,40,1,3,M400-01-baseline-awake,40
2,8,2,8,1,21,seed_not_below_return_level,return_crossing,0,1,40,2,1,M400-01-baseline-awake,40
31,44,35,39,22,79,return_crossing,return_crossing,1,0,40,2,2,M400-01-baseline-awake,40
277,291,287,289,247,329,return_crossing,return_crossing,1,0,40,2,3,M400-01-baseline-awake,40
4,17,4,16,1,56,seed_not_below_return_level,return_crossing,0,1,40,3,1,M400-01-baseline-awake,40
242,257,244,256,204,296,return_crossing,return_crossing,1,0,40,3,2,M400-01-baseline-awake,40
456,461,457,461,417,501,return_crossing,return_crossing,1,0,40,3,3,M400-01-baseline-awake,40
17,53,18,46,1,86,return_crossing,return_crossing,0,1,40,4,1,M400-01-baseline-awake,40
219,227,219,227,179,239,return_crossing,seed_not_below_return_level,0,1,40,4,2,M400-01-baseline-awake,40
252,332,252,332,240,368,seed_not_below_return_level,seed_not_below_return_level,0,1,40,4,3,M400-01-baseline-awake,40
403,408,405,408,369,445,return_crossing,return_crossing,1,0,40,4,4,M400-01-baseline-awake,40
481,486,482,486,446,516,return_crossing,return_crossing,1,0,40,4,5,M400-01-baseline-awake,40
546,550,546,549,517,564,return_crossing,return_crossing,1,0,40,4,6,M400-01-baseline-awake,40
580,600,580,600,565,600,seed_not_below_return_level,seed_not_below_return_level,0,1,40,4,7,M400-01-baseline-awake,40
14,37,23,33,1,61,return_crossing,return_crossing,1,0,40,5,1,M400-01-baseline-awake,40
90,108,90,108,62,148,seed_not_below_return_level,return_crossing,0,1,40,5,2,M400-01-baseline-awake,40
14,40,28,30,1,70,return_crossing,return_crossing,1,0,40,6,1,M400-01-baseline-awake,40
123,131,125,128,85,168,return_crossing,return_crossing,1,0,40,6,2,M400-01-baseline-awake,40
11,14,11,13,1,53,return_crossing,return_crossing,1,0,40,7,1,M400-01-baseline-awake,40
95,105,102,104,62,114,return_crossing,return_crossing,1,0,40,7,2,M400-01-baseline-awake,40
122,131,124,130,115,164,return_crossing,return_crossing,1,0,40,7,3,M400-01-baseline-awake,40
194,208,199,208,165,226,return_crossing,return_crossing,1,0,40,7,4,M400-01-baseline-awake,40
241,254,245,254,227,294,return_crossing,return_crossing,1,0,40,7,5,M400-01-baseline-awake,40
318,347,335,347,295,370,return_crossing,return_crossing,1,0,40,7,6,M400-01-baseline-awake,40
374,401,394,399,371,439,return_crossing,return_crossing,1,0,40,7,7,M400-01-baseline-awake,40
557,570,567,570,527,600,return_crossing,return_crossing,1,0,40,7,8,M400-01-baseline-awake,40
155,167,157,160,117,196,return_crossing,return_crossing,1,0,40,8,1,M400-01-baseline-awake,40
229,240,232,234,197,274,return_crossing,return_crossing,1,0,40,8,2,M400-01-baseline-awake,40
486,500,488,500,448,540,return_crossing,return_crossing,1,0,40,8,3,M400-01-baseline-awake,40
220,243,225,242,185,282,return_crossing,return_crossing,1,0,40,9,1,M400-01-baseline-awake,40
354,374,361,371,321,411,return_crossing,return_crossing,1,0,40,9,2,M400-01-baseline-awake,40
451,460,454,458,414,498,return_crossing,return_crossing,1,0,40,9,3,M400-01-baseline-awake,40
18,41,28,39,1,68,return_crossing,return_crossing,1,0,40,10,1,M400-01-baseline-awake,40
94,106,98,103,69,143,return_crossing,return_crossing,1,0,40,10,2,M400-01-baseline-awake,40
220,233,226,232,186,272,return_crossing,return_crossing,1,0,40,10,3,M400-01-baseline-awake,40
381,402,394,399,354,423,return_crossing,return_crossing,1,0,40,10,4,M400-01-baseline-awake,40
446,461,448,451,424,491,return_crossing,return_crossing,1,0,40,10,5,M400-01-baseline-awake,40
588,596,592,596,552,600,return_crossing,seed_not_below_return_level,0,1,40,10,6,M400-01-baseline-awake,40
82,97,85,96,45,136,return_crossing,return_crossing,1,0,40,11,1,M400-01-baseline-awake,40
311,315,312,315,272,355,return_crossing,return_crossing,1,0,40,11,2,M400-01-baseline-awake,40
393,403,399,401,359,436,return_crossing,return_crossing,1,0,40,11,3,M400-01-baseline-awake,40
468,477,472,475,437,504,return_crossing,return_crossing,1,0,40,11,4,M400-01-baseline-awake,40
531,546,533,536,505,576,return_crossing,return_crossing,1,0,40,11,5,M400-01-baseline-awake,40
41,47,41,43,1,83,seed_not_below_return_level,return_crossing,0,1,40,12,1,M400-01-baseline-awake,40
453,473,465,471,425,511,return_crossing,return_crossing,1,0,40,12,2,M400-01-baseline-awake,40
107,124,109,124,69,164,return_crossing,seed_not_below_return_level,0,1,40,13,1,M400-01-baseline-awake,40
311,324,312,324,272,344,return_crossing,return_crossing,1,0,40,13,2,M400-01-baseline-awake,40
349,372,365,369,345,409,return_crossing,return_crossing,1,0,40,13,3,M400-01-baseline-awake,40
504,512,507,511,467,551,return_crossing,return_crossing,1,0,40,13,4,M400-01-baseline-awake,40
66,76,67,76,27,91,return_crossing,return_crossing,1,0,40,14,1,M400-01-baseline-awake,40
106,113,107,109,92,149,return_crossing,return_crossing,1,0,40,14,2,M400-01-baseline-awake,40
