Session,SinkID,EventID,NativeStartFrame,NativeEndFrame,StartFrame,EndFrame,DurationSec,TimingSearchStartFrame,TimingSearchEndFrame,TimingMaxExtensionFrames,StartBoundaryStatus,EndBoundaryStatus,TimingResolved,NativeTraceCrossesReturnLevel,BaselineStatus,BaselineValidSamples,NormOxySinkAmp,EventArea_um2
ID13-20200917,52,1,654,656,654,656,3,634,676,20,search_limit_unresolved,search_limit_unresolved,0,0,valid,20,0.0454093470334769,719.3788
ID13-20200917,53,1,662,667,662,683,22,642,687,20,search_limit_unresolved,return_crossing,0,0,insufficient_clean_prebaseline,18,NaN,1070.5716
ID13-20200917,54,1,683,694,683,700,18,663,714,20,search_limit_unresolved,return_crossing,0,0,valid,20,-0.000887672987092289,5610.5882
ID13-20200917,55,1,834,843,834,843,10,814,863,20,search_limit_unresolved,search_limit_unresolved,0,0,valid,20,0.0826001537541638,931.7938
ID13-20200917,55,2,963,967,963,971,9,943,987,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0558026688232916,942.55616
ID13-20200917,55,3,1110,1112,1099,1123,25,1090,1129,20,return_crossing,return_crossing,1,0,valid,20,0.132770258331272,1376.4492
ID13-20200917,55,4,1147,1153,1147,1163,17,1130,1173,20,search_limit_unresolved,return_crossing,0,0,insufficient_clean_prebaseline,15,NaN,1297.9568
ID13-20200917,56,1,710,712,696,714,19,690,732,20,return_crossing,return_crossing,1,0,valid,20,0.091590385953643,3136.18946666667
ID13-20200917,57,1,723,726,714,726,13,703,746,20,return_crossing,search_limit_unresolved,0,0,valid,20,0.0771013182248471,1656.837
ID13-20200917,58,1,739,741,733,743,11,719,761,20,return_crossing,return_crossing,1,0,valid,20,0.102657888319922,979.9412
ID13-20200917,59,1,759,768,751,768,18,739,788,20,return_crossing,search_limit_unresolved,0,0,valid,20,0.113994546083038,6149.83908
ID13-20200917,60,1,1033,1037,1033,1037,5,1013,1057,20,search_limit_unresolved,search_limit_unresolved,0,0,valid,20,0.0444908337208269,1667.59936
FB2411,1,1,1,4,1,4,4,1,24,20,seed_not_below_return_level,return_crossing,0,1,insufficient_clean_prebaseline,0,NaN,24786
FB2411,1,2,48,52,48,66,19,28,72,20,return_crossing,return_crossing,1,0,valid,20,0.00334170223211886,13358.925
FB2411,1,3,102,110,102,119,18,82,130,20,return_crossing,return_crossing,1,0,valid,20,0.00553277190488301,21530.8125
FB2411,1,4,188,198,187,198,12,168,218,20,return_crossing,return_crossing,1,0,valid,20,0.00248314725047847,20246.3181818182
FB2411,1,5,294,301,294,301,8,274,301,20,seed_not_below_return_level,seed_not_below_return_level,0,1,valid,20,0.00261281330955376,17046.0703125
FB2411,2,1,132,137,130,142,13,112,157,20,return_crossing,return_crossing,1,0,valid,20,0.00409366440388238,11489.34375
FB2411,3,1,281,283,279,286,8,261,301,20,return_crossing,return_crossing,1,0,valid,20,0.00146240437804884,13365
FB2411,4,1,22,25,22,29,8,2,45,20,return_crossing,return_crossing,1,0,valid,20,0.00155486635246594,13019.484375
FB2411,4,2,200,202,199,203,5,180,222,20,return_crossing,return_crossing,1,0,valid,20,0.000889230787120406,10327.5
FB2411,5,1,21,24,20,28,9,1,44,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,19,NaN,12290.484375
FB2411,6,1,129,134,128,142,15,109,154,20,return_crossing,return_crossing,1,0,valid,20,0.00242623371478862,9158.0625
FB2411,7,1,227,230,211,235,25,207,250,20,return_crossing,return_crossing,1,0,valid,20,0.00361513803807883,16926.46875
FB2411,8,1,184,186,180,187,8,164,206,20,return_crossing,return_crossing,1,0,valid,20,0.00182249155746185,18878.0625
FB2411,9,1,49,60,46,60,15,29,80,20,return_crossing,return_crossing,1,0,valid,20,0.00248727764009643,13300.453125
FB2411,9,2,199,203,192,208,17,179,223,20,return_crossing,return_crossing,1,0,valid,20,0.00257996190560156,9449.6625
FB2411,10,1,123,126,104,131,28,103,146,20,return_crossing,return_crossing,1,0,valid,20,0.00371931094377898,8793.5625
FB2411,11,1,72,74,71,77,7,52,94,20,return_crossing,return_crossing,1,0,valid,20,0.001801355464076,17784.5625
FB2411,12,1,75,79,73,81,9,55,99,20,return_crossing,return_crossing,1,0,valid,20,0.00196757475974158,9057.825
FB2411,13,1,243,245,242,252,11,223,265,20,return_crossing,return_crossing,1,0,valid,20,0.0048298412533943,6302.8125
FB2411,14,1,86,88,80,104,25,66,108,20,return_crossing,return_crossing,1,0,valid,20,0.00377123851926145,11557.6875
FB2411,15,1,140,142,131,156,26,120,162,20,return_crossing,return_crossing,1,0,valid,20,0.00421997505016323,11299.5
FB2411,16,1,148,159,140,163,24,128,179,20,return_crossing,return_crossing,1,0,valid,20,0.00524679851951424,20062.6875
FB2411,17,1,143,146,139,159,21,123,166,20,return_crossing,return_crossing,1,0,valid,20,0.00515602541309977,6743.25
FB2411,18,1,170,173,165,186,22,150,193,20,return_crossing,return_crossing,1,0,valid,20,0.00339171473868194,18054.140625
FB2411,19,1,211,214,206,218,13,191,234,20,return_crossing,return_crossing,1,0,valid,20,0.00256548697028731,8144.296875
FB2411,20,1,242,245,242,251,10,222,265,20,return_crossing,return_crossing,1,0,valid,20,0.00380471092679309,8383.5
