RecordingID,EventType,SiteID,EventID,EventRow,StartFrame,EndFrame,DetectedStartFrame,DetectedEndFrame,FootprintPixels,BaselineWindowFrames,CleanBaselineFrames,TruncatedBaseline,OverlapExcludedFrames,NonfiniteBaselineFrames,StoredBaseline,RecomputedBaseline,StoredStatus,RecomputedStatus,StoredAmplitude,RecomputedAmplitude,AbsDifference,MeasurementMatches,WrongDirection,Condition,NativeFilteredMean,NativeZMean,RawExtremeFrame,RawChangeAtExtremePercent,CubicTrendContributionPercent,ResidualContributionPercent,DetrendedChangeAtRawExtreme,SpatialZChangeAtRawExtreme,TemporalZChangeAtRawExtreme,SourceRawSHA256
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,33,4,148,711,737,719,723,253,20,20,0,0,0,5633.12272727273,5633.12272727273,valid,valid,0.165757337116808,0.165757337116808,0,1,0,Awake_immobile,-0.542975389297772,-0.664718523122998,721,-16.5757337116808,-0.233231923506963,-16.3425017881739,-920.593193397974,-1.05135752212811,-0.66761977507832,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,33,5,149,957,988,978,981,303,20,20,0,0,0,5376.24587458746,5376.24587458746,valid,valid,0.0998706263495607,0.0998706263495607,0,1,0,Awake_immobile,-0.327767628229687,-0.396451470538505,979,-9.98706263495607,-0.968106602494949,-9.01895603246111,-484.881246333862,-0.743616726910517,-0.479061836211874,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,33,6,150,1039,1071,1063,1070,595,20,20,0,0,0,4613.70554621849,4613.70554621849,valid,valid,0.125707227876548,0.125707227876548,0,1,0,Awake_immobile,-0.218270179130207,-0.234437367258142,1044,-12.5707227876548,-0.506346307674022,-12.0643764799808,-556.614802225578,-0.685583518051727,-0.481441970653189,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,34,1,151,171,237,192,194,233,20,20,0,0,0,3935.13755364807,3935.13755364807,valid,valid,0.192846054484028,0.192846054484028,0,1,0,Awake_immobile,-0.491290753534082,-0.884588340873922,185,-19.2846054484028,2.56428644658462,-21.8488918949874,-859.783959017905,-1.92603464084529,-1.45433769487808,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,35,1,152,207,234,227,232,492,20,20,0,0,0,3654.41636178862,3654.41636178862,valid,valid,0.146984338500996,0.146984338500996,0,1,0,Awake_immobile,-0.57921837221296,-0.721526766861456,230,-14.6984338500996,3.76993852475862,-18.4683723748582,-674.911222727706,-1.19925721933377,-1.02740574471519,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,36,1,153,225,261,236,238,345,20,20,0,0,0,2867.71594202899,2867.71594202899,valid,valid,0.151100406120308,0.151100406120308,0,1,0,Awake_immobile,-0.445737810872027,-0.707568615726825,231,-15.1100406120308,1.79520663227126,-16.905247244302,-484.79447553994,-0.718131240415346,-0.714490668341371,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,37,1,154,234,288,242,244,343,20,20,0,0,0,4010.23177842566,4010.23177842566,valid,valid,0.0835948424929092,0.0835948424929092,0,1,0,Awake_immobile,-0.399383107908034,-0.550434840663085,240,-8.35948424929092,1.21124211519965,-9.57072636449056,-383.808306600054,-0.422340628855564,-0.264812669443723,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,38,1,155,265,311,283,289,454,20,20,0,0,0,4391.12015418502,4391.12015418502,valid,valid,0.117064722956229,0.117064722956229,0,1,0,Awake_immobile,-0.504889547001967,-0.654279601773758,288,-11.7064722956229,2.52747098365886,-14.2339432792817,-625.02956860244,-0.960554231185391,-0.699386479827442,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,39,1,156,243,312,286,289,480,20,20,0,0,0,4291.47572916667,4291.47572916667,valid,valid,0.0554827354333507,0.0554827354333507,0,1,0,Awake_immobile,-0.481365331355482,-0.609828076070918,287,-5.54827354333507,5.23665749965998,-10.784931042995,-462.832699152629,-0.861725520408894,-0.666723120175836,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,40,1,157,289,321,293,320,1617,20,20,0,0,0,5326.88951762523,5326.88951762523,valid,valid,0.167178837543438,0.167178837543438,0,1,0,Awake_immobile,-0.438421392722744,-0.501570454494309,294,-16.7178837543438,1.16598048637447,-17.8838642407183,-952.653694148114,-2.06103214421824,-1.41405311433314,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,41,1,158,326,353,334,336,351,20,20,0,0,0,2702.20284900285,2702.20284900285,valid,valid,0.102678915967262,0.102678915967262,0,1,0,Awake_immobile,-0.345833059587823,-0.440251788794328,332,-10.2678915967262,1.41814814126614,-11.6860397379923,-315.780498450298,-0.3616285661553,-0.317519197268232,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,42,1,159,397,483,433,448,657,20,20,0,0,0,4119.05258751903,4119.05258751903,valid,valid,0.147461740465026,0.147461740465026,0,1,0,Awake_immobile,-0.419347493433007,-0.513952845836247,429,-14.7461740465026,2.83473232935217,-17.5809063758548,-724.166779335521,-0.871475488948897,-0.7107658987704,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,42,2,160,944,959,953,955,588,20,20,0,0,0,4360.72295918367,4360.72295918367,valid,valid,0.0632189764764321,0.0632189764764321,0,1,0,Awake_immobile,-0.336011953972905,-0.381023673077094,952,-6.32189764764321,-0.715084948589937,-5.60681269905327,-244.497565922121,-0.106108116399712,-0.0666013034479124,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,42,3,161,959,987,979,981,283,20,17,0,3,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,-0.299930419356017,-0.380209772519601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,42,4,162,1106,1130,1112,1115,524,20,20,0,0,0,3989.29465648855,3989.29465648855,valid,valid,0.0918863768222434,0.0918863768222434,0,1,0,Awake_immobile,-0.276522611019038,-0.335013005919159,1113,-9.18863768222434,-1.17019499577872,-8.01844268644562,-319.879302069977,-0.476518374120169,-0.42335132728726,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,43,1,163,722,762,751,756,347,20,20,0,0,0,3318.45893371758,3318.45893371758,valid,valid,0.0834145133076901,0.0834145133076901,0,1,0,Awake_immobile,-0.284609272789688,-0.433382070566263,754,-8.34145133076901,-1.40878176608407,-6.93266956468492,-230.057793872844,-0.370362022303542,-0.33123853283286,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,44,1,164,347,413,350,353,399,20,20,0,0,0,4888.95526315789,4888.95526315789,valid,valid,0.0668332433524976,0.0668332433524976,0,1,0,Awake_immobile,-0.468713677672665,-0.465019874974609,354,-6.68332433524976,1.04708216942729,-7.73040650467708,-377.936120483093,-0.535208810820961,-0.342004024446867,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,45,1,165,340,413,407,410,348,20,20,0,0,0,3833.42298850575,3833.42298850575,valid,valid,0.0983981484091227,0.0983981484091227,0,1,0,Awake_immobile,-0.374964287129884,-0.570646358829948,354,-9.83981484091227,1.54332497735702,-11.3831398182693,-436.363896652748,-0.624289854275597,-0.528249643256243,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,46,1,166,374,416,407,409,371,20,20,0,0,0,5827.95013477089,5827.95013477089,valid,valid,0.132920892649721,0.132920892649721,0,1,0,Awake_immobile,-0.369570414787568,-0.450031722296139,406,-13.2920892649721,1.81439517819724,-15.1064844431693,-880.398377813869,-1.13727647425814,-0.76582765306183,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,47,1,167,1123,1178,1140,1142,714,20,20,0,0,0,6388.83382352941,6388.83382352941,valid,valid,0.0880600976754489,0.0880600976754489,0,1,0,Awake_immobile,-0.305309487651098,-0.439071210295531,1172,-8.80600976754489,-3.95042394716219,-4.85558582038271,-310.21531744778,-0.480599503958988,-0.296422962891319,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,48,1,168,399,457,411,418,368,20,20,0,0,0,2884.12092391304,2884.12092391304,valid,valid,0.198368314510723,0.198368314510723,0,1,0,Awake_immobile,-0.441939336065527,-0.685622940700316,435,-19.8368314510723,2.15830875771391,-21.9951402087862,-634.366446072122,-0.845762094808315,-0.867740192734177,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,48,2,169,872,887,880,886,466,20,20,0,0,0,2740.03615879828,2740.03615879828,valid,valid,0.0749197923009145,0.0749197923009145,0,1,0,Awake_immobile,-0.308234205530017,-0.427030459288295,881,-7.49197923009145,-0.209874687693568,-7.28210454239791,-199.532294015516,-0.0662132393712149,-0.0611169574118252,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,49,1,170,406,421,414,416,320,20,20,0,0,0,2245.3928125,2245.3928125,valid,valid,0.112886289244769,0.112886289244769,0,1,0,Awake_immobile,-0.411637384506563,-0.575808603389305,418,-11.2886289244769,1.10441361033041,-12.3930425348073,-278.27248790741,-0.315672328293299,-0.341266024239376,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,50,1,171,356,426,416,418,133,20,20,0,0,0,3944.8530075188,3944.8530075188,valid,valid,0.112813698710292,0.112813698710292,0,1,0,Awake_immobile,-0.429450596559018,-0.590223603210246,422,-11.2813698710292,4.4505674686148,-15.731937339644,-620.601813707854,-1.02838297204089,-0.889625566017289,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,50,2,172,427,460,447,453,513,20,17,0,3,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,-0.416627956632617,-0.530074862792058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,51,1,173,413,482,418,423,341,20,18,0,2,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,-0.531700503820315,-0.698219730889412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,52,1,174,550,573,567,569,429,20,20,0,0,0,2904.42634032634,2904.42634032634,valid,valid,0.0847985499826685,0.0847985499826685,0,1,0,Awake_immobile,-0.395644246073036,-0.475703257801432,550,-8.47985499826685,0.502343891833038,-8.9821988900999,-260.88135067244,-0.0820276651245069,-0.0805064874119922,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,52,2,175,856,874,865,869,585,20,20,0,0,0,3374.82991452991,3374.82991452991,valid,valid,0.103852020652639,0.103852020652639,0,1,0,Awake_immobile,-0.310341934582107,-0.384793556557817,868,-10.3852020652639,-0.26510478722191,-10.120097278042,-341.536072299012,-0.571721485969398,-0.602683048198051,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,52,3,176,874,902,896,899,571,20,15,0,5,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,-0.296243087439137,-0.378226254027199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,52,4,177,934,984,962,968,563,20,20,0,0,0,3245.20586145648,3245.20586145648,valid,valid,0.114124844578769,0.114124844578769,0,1,0,Awake_immobile,-0.38400324612319,-0.480219140619967,973,-11.4124844578769,-1.39373208698082,-10.0187523708961,-325.129143040388,-0.578611290100369,-0.620585259720766,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,52,5,178,1077,1095,1079,1081,463,20,20,0,0,0,2951.86900647948,2951.86900647948,valid,valid,0.0790503669985123,0.0790503669985123,0,1,0,Awake_immobile,-0.24698280014736,-0.335147102367514,1082,-7.90503669985123,-0.75992664884906,-7.14511005100216,-210.914287446848,-0.142461555378741,-0.146439537146678,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,52,6,179,1096,1125,1116,1119,897,20,17,0,3,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,-0.280501735391492,-0.338494219361237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,53,1,180,420,455,437,444,331,20,20,0,0,0,3041.16374622356,3041.16374622356,valid,valid,0.0874547944955084,0.0874547944955084,0,1,0,Awake_immobile,-0.442739205277353,-0.640920111945295,434,-8.74547944955084,1.26677212796021,-10.012251577511,-304.48896829196,-0.365151374164169,-0.323335286255361,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,53,2,181,552,567,555,564,454,20,20,0,0,0,3184.15253303965,3184.15253303965,valid,valid,0.106559000114312,0.106559000114312,0,1,0,Awake_immobile,-0.4513307072173,-0.619408668965489,562,-10.6559000114312,0.46388355252195,-11.1197835639531,-354.070869681068,-0.754119803124006,-0.753904669013399,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,54,1,182,753,774,756,758,276,20,20,0,0,0,4141.2356884058,4141.2356884058,valid,valid,0.102829395115518,0.102829395115518,0,1,0,Awake_immobile,-0.345411197367858,-0.585281554187145,756,-10.2829395115518,-0.209438585935831,-10.073500925616,-417.167421512327,-0.764116479178519,-0.671214134588397,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,55,1,183,739,788,778,780,562,20,20,0,0,0,5371.51352313167,5371.51352313167,valid,valid,0.0897507101022508,0.0897507101022508,0,1,0,Awake_immobile,-0.318942830081441,-0.437577468359098,770,-8.97507101022508,-0.80038699261026,-8.17468401761482,-439.104253107797,-0.698343493210382,-0.512278312539626,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,55,2,184,909,936,918,922,961,20,20,0,0,0,4954.81888657648,4954.81888657648,valid,valid,0.105360584072397,0.105360584072397,0,1,0,Awake_immobile,-0.306002002390069,-0.358099476837492,934,-10.5360584072397,-0.892953985893997,-9.64310442134571,-477.798356877703,-0.412688858072159,-0.301198303522857,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,56,1,185,730,820,797,810,883,20,20,0,0,0,3100.91489241223,3100.91489241223,valid,valid,0.0888309969236602,0.0888309969236602,0,1,0,Awake_immobile,-0.296068587443864,-0.341245994081026,799,-8.88309969236602,-1.19087438521569,-7.69222530715034,-238.529361601297,-0.362046552323681,-0.384308520643377,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,56,2,186,853,874,860,862,227,20,20,0,0,0,2697.78876651982,2697.78876651982,valid,valid,0.0827077258002373,0.0827077258002373,0,1,0,Awake_immobile,-0.402141461463402,-0.476036063033117,863,-8.27077258002373,-0.502988273110833,-7.76778430691289,-209.558410967184,-0.275993835792794,-0.313775123953859,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,56,3,187,1126,1179,1169,1173,576,20,14,0,6,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,-0.277855972845029,-0.378803922818302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,57,1,188,916,960,928,933,545,20,20,0,0,0,3906.19486238532,3906.19486238532,valid,valid,0.17694133646663,0.17694133646663,0,1,0,Awake_immobile,-0.393528798031151,-0.483679269275248,933,-17.694133646663,-0.948830029232069,-16.7453036174309,-654.104189587514,-0.889971470276541,-0.817276253508028,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,57,2,189,995,1086,1040,1049,528,20,20,0,0,0,3215.16268939394,3215.16268939394,valid,valid,0.134598907791261,0.134598907791261,0,1,0,Awake_immobile,-0.366521800555127,-0.48174648196162,1052,-13.4598907791261,-5.43218404009826,-8.0277067390278,-258.103834140662,-0.151374583552012,-0.136051298600133,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,57,3,190,1098,1123,1108,1110,397,20,20,0,0,0,3358.22682619647,3358.22682619647,valid,valid,0.0781696634990254,0.0781696634990254,0,1,0,Awake_immobile,-0.329986524359205,-0.385616284997635,1111,-7.81696634990254,-1.99834438015781,-5.81862196974477,-195.402511312259,-0.43102985176226,-0.402799469053367,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,58,1,191,928,983,938,940,362,20,20,0,0,0,2723.79544198895,2723.79544198895,valid,valid,0.130627918600949,0.130627918600949,0,1,0,Awake_immobile,-0.37378957454616,-0.427353691033981,952,-13.0627918600949,-0.92658187110742,-12.1362099889874,-330.56553700484,-0.181761781501114,-0.167516529153867,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,sink,59,1,192,1097,1142,1105,1107,430,20,20,0,0,0,4039.00627906977,4039.00627906977,valid,valid,0.0773484636187568,0.0773484636187568,0,1,0,Awake_immobile,-0.25888506205276,-0.31429376577852,1106,-7.73484636187568,-0.747372793218793,-6.98747356865688,-282.224496190271,-0.409443709793806,-0.352281188837904,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,1,1,1,1,18,1,18,4282,20,0,1,0,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,0.699457026977857,0.71834033434698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,1,2,2,403,412,403,412,3684,20,20,0,0,0,706.302619435396,706.302619435396,valid,valid,-0.0238810145437647,-0.0238810145437647,0,1,1,Awake_immobile,0.490300758365424,0.511856850112811,411,-2.38810145437647,0.242449599677689,-2.63055105405414,-18.5796506034694,0.210906184827158,0.596379219553338,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,1,3,3,542,552,542,552,2530,20,20,0,0,0,611.546699604743,611.546699604743,valid,valid,0.00197377458949367,0.00197377458949367,0,1,0,Awake_immobile,1.00602515654366,1.07278751460585,546,0.197377458949367,0.0574313373989717,0.139946121550362,0.855836174403256,0.195541804198219,0.57390177180915,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,2,1,4,1,18,1,18,16141,20,0,1,0,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,0.759569839713766,0.773996019023831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,2,2,5,204,214,204,214,16060,20,20,0,0,0,607.904750933998,607.904750933998,valid,valid,0.00323638849211381,0.00323638849211381,0,1,0,Awake_immobile,0.547066959187761,0.601171853922164,208,0.323638849211381,0.381725284328409,-0.0580864351170327,-0.353110163535454,0.155689313628154,0.47060031769071,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,2,3,6,402,413,402,413,17743,20,20,0,0,0,663.36549343403,663.36549343403,valid,valid,-0.00235732612822521,-0.00235732612822521,0,1,1,Awake_immobile,0.537642419341853,0.582055979087753,402,-0.235732612822521,0.134870395620007,-0.370603008442525,-2.45845247939576,0.315179205630241,0.919320081539235,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,2,4,7,428,438,428,438,17070,20,14,0,6,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,0.641727809977657,0.686726058142182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,2,5,8,471,491,471,491,17881,20,20,0,0,0,678.397153403053,678.397153403053,valid,valid,0.00115721471957336,0.00115721471957336,0,1,0,Awake_immobile,0.74405865681615,0.781394966566453,481,0.115721471957336,0.165216233253655,-0.0494947612963417,-0.335770852706702,0.354819186596905,1.02999961595404,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
