StrictBaselineStatus,StrictMeasuredPeakFraction,CleanBaselineFrames,PrebaselineFrames,NativePeakFrame,UnscreenedObservedBaseline,UnscreenedSourceBaseline,UnscreenedObservedPeakFraction,UnscreenedCounterfactualPeakFraction,UnscreenedSourcePeakFraction,UnscreenedBaselinePositiveFraction,UnscreenedBaselineNegativeFraction,UnscreenedBaselineImposedFraction,UnscreenedBaselineEffectFraction,UnscreenedBackgroundAtObservedPeak,UnscreenedAppliedAtObservedPeak,PeakPositiveAppliedVsSameFrameSource,MinimumNegativeAppliedVsSameFrameSource,PeakNetAppliedVsSameFrameSource,PeakPositiveAppliedInNativeIntersection,NativeIntersectionFrames,PreFramesWithPositiveIncrement,PreFramesWithNegativeIncrement,Session,Case,EventRow,Support,SupportStatus,SupportPixels,SupportAreaUm2,OccupancyFraction,IsPreselectedMatch,StartFrame,EndFrame,SharedCleanBaselineFrames,StoredFullEventAmplitude,EligibleSupportFraction,LocalRow
valid,0.027409497175483,20,20,242,104.810652503794,104.810652503794,0.027409497175483,0.027409497175483,0.027409497175483,0,0,0,0,0.027409497175483,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,35,full_event,available,3295,74343.4375,0,0,242,253,20,0.027409497175483,0.741729893778452,104
valid,0.0678733166188978,20,20,245,129.878716216216,129.878716216216,0.0678733166188978,0.0678733166188978,0.0678733166188978,0,0,0,0,0.0678733166188978,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,35,persistent_50,available,1036,23374.75,0.5,0,242,253,20,0.027409497175483,0.921814671814672,105
valid,0.088520150022016,20,20,247,127.36264,127.36264,0.088520150022016,0.088520150022016,0.088520150022016,0,0,0,0,0.088520150022016,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,35,persistent_75,available,625,14101.5625,0.75,0,242,253,20,0.027409497175483,0.9152,106
valid,0.0951633172090635,20,20,248,67.6301573033708,67.6301573033708,0.0951633172090635,0.0951633172090635,0.0951633172090635,0,0,0,0,0.0951633172090635,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,36,full_event,available,2225,50201.5625,0,0,243,253,20,0.0951633172090635,0.752359550561798,107
valid,0.128340391975582,20,20,252,67.0673252279635,67.0673252279635,0.128340391975582,0.128340391975582,0.128340391975582,0,0,0,0,0.128340391975582,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,36,persistent_50,available,987,22269.1875,0.5,0,243,253,20,0.0951633172090635,0.817629179331307,108
valid,0.147923897749756,20,20,252,64.2730867346939,64.2730867346939,0.147923897749756,0.147923897749756,0.147923897749756,0,0,0,0,0.147923897749756,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,36,persistent_75,available,784,17689,0.75,0,243,253,20,0.0951633172090635,0.826530612244898,109
valid,0.0583029306188727,20,20,331,73.134944380514,73.134944380514,0.0583029306188727,0.0583029306188727,0.0583029306188727,0,0,0,0,0.0583029306188727,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,37,full_event,available,2607,58820.4375,0,0,331,347,20,0.0583029306188727,0.788645953202915,110
valid,0.0799025000676639,20,20,335,81.4660181582361,81.4660181582361,0.0799025000676639,0.0799025000676639,0.0799025000676639,0,0,0,0,0.0799025000676639,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,37,persistent_50,available,771,17395.6875,0.5,0,331,347,20,0.0583029306188727,0.885862516212711,111
valid,0.122347799947057,20,20,335,76.5914089347079,76.5914089347079,0.122347799947057,0.122347799947057,0.122347799947057,0,0,0,0,0.122347799947057,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,37,persistent_75,available,291,6565.6875,0.75,0,331,347,20,0.0583029306188727,0.890034364261168,112
insufficient_clean_prebaseline,NaN,17,20,253,90.5102158541124,90.5102158541124,0.0596134595691339,0.0596134595691339,0.0596134595691339,0,0,0,0,0.0596134595691339,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,38,full_event,available,2687,60625.4375,0,0,245,254,17,NaN,0.757722366951991,113
insufficient_clean_prebaseline,NaN,17,20,253,88.9414946619217,88.9414946619217,0.059787392728076,0.059787392728076,0.059787392728076,0,0,0,0,0.059787392728076,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,38,persistent_50,available,1405,31700.3125,0.5,0,245,254,17,NaN,0.755160142348754,114
insufficient_clean_prebaseline,NaN,17,20,253,89.9652649769585,89.9652649769585,0.0532995005112701,0.0532995005112701,0.0532995005112701,0,0,0,0,0.0532995005112701,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,38,persistent_75,available,868,19584.25,0.75,0,245,254,17,NaN,0.743087557603687,115
insufficient_clean_prebaseline,NaN,6,20,290,104.469788484136,104.469788484136,0.0475166469281006,0.0475166469281006,0.0475166469281006,0,0,0,0,0.0475166469281006,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,39,full_event,available,4255,96003.4375,0,0,284,294,6,NaN,0.810340775558167,116
insufficient_clean_prebaseline,NaN,6,20,290,112.686307481126,112.686307481126,0.0623328285133839,0.0623328285133839,0.0623328285133839,0,0,0,0,0.0623328285133839,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,39,persistent_50,available,1457,32873.5625,0.5,0,284,294,6,NaN,0.849691146190803,117
insufficient_clean_prebaseline,NaN,6,20,290,120.2023988006,120.2023988006,0.100193327096975,0.100193327096975,0.100193327096975,0,0,0,0,0.100193327096975,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,39,persistent_75,available,667,15049.1875,0.75,0,284,294,6,NaN,0.880059970014992,118
valid,0.0306176623114266,20,20,304,86.3178096757044,86.3178096757044,0.0306176623114266,0.0306176623114266,0.0306176623114266,0,0,0,0,0.0306176623114266,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,40,full_event,available,1881,42440.0625,0,0,301,310,20,0.0306176623114266,0.865497076023392,119
valid,0.0444484924290378,20,20,304,87.8456315289648,87.8456315289648,0.0444484924290378,0.0444484924290378,0.0444484924290378,0,0,0,0,0.0444484924290378,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,40,persistent_50,available,1053,23758.3125,0.5,0,301,310,20,0.0306176623114266,0.876543209876543,120
valid,0.0544226101041215,20,20,304,91.875395256917,91.875395256917,0.0544226101041215,0.0544226101041215,0.0544226101041215,0,0,0,0,0.0544226101041215,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,40,persistent_75,available,506,11416.625,0.75,0,301,310,20,0.0306176623114266,0.893280632411067,121
valid,0.0380916087601034,20,20,325,91.6512366310161,91.6512366310161,0.0380916087601034,0.0380916087601034,0.0380916087601034,0,0,0,0,0.0380916087601034,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,41,full_event,available,1496,33753.5,0,0,320,332,20,0.0380916087601034,0.813502673796791,122
valid,0.0563815866379303,20,20,332,93.5372611464968,93.5372611464968,0.0563815866379303,0.0563815866379303,0.0563815866379303,0,0,0,0,0.0563815866379303,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,41,persistent_50,available,471,10626.9375,0.5,0,320,332,20,0.0380916087601034,0.851380042462845,123
valid,0.0711212305927067,20,20,324,93.7445378151261,93.7445378151261,0.0711212305927067,0.0711212305927067,0.0711212305927067,0,0,0,0,0.0711212305927067,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,41,persistent_75,available,357,8054.8125,0.75,0,320,332,20,0.0380916087601034,0.851540616246499,124
valid,0.0410209548783405,20,20,334,122.423766041461,122.423766041461,0.0410209548783405,0.0410209548783405,0.0410209548783405,0,0,0,0,0.0410209548783405,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,42,full_event,available,2026,45711.625,0,0,325,338,20,0.0410209548783405,0.912635735439289,125
valid,0.0542632964149835,20,20,331,122.274384787472,122.274384787472,0.0542632964149835,0.0542632964149835,0.0542632964149835,0,0,0,0,0.0542632964149835,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,42,persistent_50,available,894,20170.875,0.5,0,325,338,20,0.0410209548783405,0.912751677852349,126
valid,0.0561060700689391,20,20,331,122.62487804878,122.62487804878,0.0561060700689391,0.0561060700689391,0.0561060700689391,0,0,0,0,0.0561060700689391,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,42,persistent_75,available,410,9250.625,0.75,0,325,338,20,0.0410209548783405,0.931707317073171,127
insufficient_clean_prebaseline,NaN,19,20,390,109.838221709007,109.838221709007,0.00665055366963185,0.00665055366963185,0.00665055366963185,0,0,0,0,0.00665055366963185,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,43,full_event,available,1732,39078.25,0,0,382,393,19,NaN,0.856812933025404,128
insufficient_clean_prebaseline,NaN,19,20,387,116.260795454545,116.260795454545,0.000450159130437882,0.000450159130437882,0.000450159130437882,0,0,0,0,0.000450159130437882,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,43,persistent_50,available,792,17869.5,0.5,0,382,393,19,NaN,0.886363636363636,129
insufficient_clean_prebaseline,NaN,19,20,382,122.157715430862,122.157715430862,0.00430305446325027,0.00430305446325027,0.00430305446325027,0,0,0,0,0.00430305446325027,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,43,persistent_75,available,499,11258.6875,0.75,0,382,393,19,NaN,0.909819639278557,130
valid,0.0222437420208226,20,20,391,93.7320118343195,93.7320118343195,0.0222437420208226,0.0222437420208226,0.0222437420208226,0,0,0,0,0.0222437420208226,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,44,full_event,available,2535,57195.9375,0,0,390,400,20,0.0222437420208226,0.879289940828402,131
valid,0.0270912143083695,20,20,394,97.6336858006042,97.6336858006042,0.0270912143083695,0.0270912143083695,0.0270912143083695,0,0,0,0,0.0270912143083695,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,44,persistent_50,available,1324,29872.75,0.5,0,390,400,20,0.0222437420208226,0.898036253776435,132
valid,0.0483978874625151,20,20,391,98.3366873065015,98.3366873065015,0.0483978874625151,0.0483978874625151,0.0483978874625151,0,0,0,0,0.0483978874625151,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,44,persistent_75,available,323,7287.6875,0.75,0,390,400,20,0.0222437420208226,0.919504643962848,133
valid,0.036229828642122,20,20,422,114.691222479722,114.691222479722,0.036229828642122,0.036229828642122,0.036229828642122,0,0,0,0,0.036229828642122,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,45,full_event,available,1726,38942.875,0,0,415,430,20,0.036229828642122,0.912514484356895,134
valid,0.0555465776449187,20,20,422,112.949076704545,112.949076704545,0.0555465776449187,0.0555465776449187,0.0555465776449187,0,0,0,0,0.0555465776449187,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,45,persistent_50,available,704,15884,0.5,0,415,430,20,0.036229828642122,0.911931818181818,135
valid,0.0697291982898147,20,20,425,112.3434086629,112.3434086629,0.0697291982898147,0.0697291982898147,0.0697291982898147,0,0,0,0,0.0697291982898147,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,45,persistent_75,available,531,11980.6875,0.75,0,415,430,20,0.036229828642122,0.909604519774011,136
insufficient_clean_prebaseline,NaN,4,20,443,112.994606394412,112.994606394412,0.0353953425970017,0.0353953425970017,0.0353953425970017,0,0,0,0,0.0353953425970017,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,46,full_event,available,7444,167955.25,0,0,432,459,4,NaN,0.912681354110693,137
insufficient_clean_prebaseline,NaN,4,20,445,120.339469939523,120.339469939523,0.0416311616979417,0.0416311616979417,0.0416311616979417,0,0,0,0,0.0416311616979417,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,46,persistent_50,available,2811,63423.1875,0.5,0,432,459,4,NaN,0.930273923870509,138
insufficient_clean_prebaseline,NaN,4,20,438,122.112489991994,122.112489991994,0.0393952209076276,0.0393952209076276,0.0393952209076276,0,0,0,0,0.0393952209076276,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,46,persistent_75,available,1249,28180.5625,0.75,0,432,459,4,NaN,0.930344275420336,139
valid,0.0222654771641813,20,20,475,81.3199938385706,81.3199938385706,0.0222654771641813,0.0222654771641813,0.0222654771641813,0,0,0,0,0.0222654771641813,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,47,full_event,available,1623,36618.9375,0,0,468,478,20,0.0222654771641813,0.85705483672212,140
valid,0.0239100255801335,20,20,475,92.3873697916667,92.3873697916667,0.0239100255801335,0.0239100255801335,0.0239100255801335,0,0,0,0,0.0239100255801335,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,47,persistent_50,available,384,8664,0.5,0,468,478,20,0.0222654771641813,0.9140625,141
valid,0.0451623419623663,20,20,474,92.6009433962264,92.6009433962264,0.0451623419623663,0.0451623419623663,0.0451623419623663,0,0,0,0,0.0451623419623663,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,47,persistent_75,available,212,4783.25,0.75,0,468,478,20,0.0222654771641813,0.919811320754717,142
valid,0.0391370703842336,20,20,537,80.7997930558749,80.7997930558749,0.0391370703842336,0.0391370703842336,0.0391370703842336,0,0,0,0,0.0391370703842336,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,48,full_event,available,4349,98124.3125,0,0,535,544,20,0.0391370703842336,0.84111289951713,143
valid,0.0510021055718666,20,20,537,79.9233387031816,79.9233387031816,0.0510021055718666,0.0510021055718666,0.0510021055718666,0,0,0,0,0.0510021055718666,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,48,persistent_50,available,2483,56022.6875,0.5,0,535,544,20,0.0391370703842336,0.837696335078534,144
valid,0.0576168649831195,20,20,537,80.1347568578554,80.1347568578554,0.0576168649831195,0.0576168649831195,0.0576168649831195,0,0,0,0,0.0576168649831195,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,48,persistent_75,available,1604,36190.25,0.75,0,535,544,20,0.0391370703842336,0.834164588528678,145
valid,0.0371144515355681,20,20,567,102.986042183623,102.986042183623,0.0371144515355681,0.0371144515355681,0.0371144515355681,0,0,0,0,0.0371144515355681,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,49,full_event,available,1612,36370.75,0,0,559,569,20,0.0371144515355681,0.897642679900744,146
valid,0.0519577181414672,20,20,568,102.44879406308,102.44879406308,0.0519577181414672,0.0519577181414672,0.0519577181414672,0,0,0,0,0.0519577181414672,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,49,persistent_50,available,539,12161.1875,0.5,0,559,569,20,0.0371144515355681,0.903525046382189,147
valid,0.0542546536595262,20,20,566,96.9622950819672,96.9622950819672,0.0542546536595262,0.0542546536595262,0.0542546536595262,0,0,0,0,0.0542546536595262,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,49,persistent_75,available,305,6881.5625,0.75,0,559,569,20,0.0371144515355681,0.891803278688525,148
insufficient_clean_prebaseline,NaN,12,20,587,91.2778478593272,91.2778478593272,0.0182724596846048,0.0182724596846048,0.0182724596846048,0,0,0,0,0.0182724596846048,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,50,full_event,available,2616,59023.5,0,0,580,600,12,NaN,0.784403669724771,149
insufficient_clean_prebaseline,NaN,12,20,587,82.163955026455,82.163955026455,0.0501650542252031,0.0501650542252031,0.0501650542252031,0,0,0,0,0.0501650542252031,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,50,persistent_50,available,756,17057.25,0.5,0,580,600,12,NaN,0.742063492063492,150
insufficient_clean_prebaseline,NaN,12,20,587,83.4431818181818,83.4431818181818,0.0512760452131284,0.0512760452131284,0.0512760452131284,0,0,0,0,0.0512760452131284,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,50,persistent_75,available,550,12409.375,0.75,0,580,600,12,NaN,0.738181818181818,151
valid,0.00598707686235423,20,20,596,99.7588130774698,99.7588130774698,0.00598707686235423,0.00598707686235423,0.00598707686235423,0,0,0,0,0.00598707686235423,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,51,full_event,available,1407,31745.4375,0,0,590,600,20,0.00598707686235423,0.856432125088841,152
valid,0.0226197850786573,20,20,596,100.218215613383,100.218215613383,0.0226197850786573,0.0226197850786573,0.0226197850786573,0,0,0,0,0.0226197850786573,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,51,persistent_50,available,538,12138.625,0.5,0,590,600,20,0.00598707686235423,0.847583643122677,153
valid,0.0248420276071466,20,20,595,99.5275342465753,99.5275342465753,0.0248420276071466,0.0248420276071466,0.0248420276071466,0,0,0,0,0.0248420276071466,0,0,0,0,NaN,0,0,0,M400-01-baseline-awake,shrinking_clean,51,persistent_75,available,365,8235.3125,0.75,0,590,600,20,0.00598707686235423,0.846575342465753,154
valid,0.278185180297751,20,20,129,117.40583501006,117.40583501006,0.278185180297751,0.278185180297751,0.0816665438460891,0,0,0,0,0.0665339061913566,0.211651274106395,0.200006531891963,0,0.200006531891963,0.200006531891963,60,0,0,M401-01-baseline-awake,growing_clean,0,recipe_common_core_oracle,available,497,11213.5625,NaN,0,101,160,20,NaN,0.879275653923541,1
valid,0.0795748165105398,20,20,84,103.712427274843,103.712427274843,0.0795748165105398,0.0795748165105398,0.0795748165105398,0,0,0,0,0.0795748165105398,0,0,-0.0536963647416921,0,NaN,0,0,0,M401-01-baseline-awake,growing_clean,1,full_event,available,4297,96951.0625,0,0,57,86,20,0.0795748165105398,0.727018850360717,2
valid,0.0729420304594847,20,20,84,102.128920570265,102.128920570265,0.0729420304594847,0.0729420304594847,0.0729420304594847,0,0,0,0,0.0729420304594847,0,0,-0.195749585100498,0,NaN,0,0,0,M401-01-baseline-awake,growing_clean,1,persistent_50,available,982,22156.375,0.5,0,57,86,20,0.0795748165105398,0.710794297352342,3
valid,0.0757843428997614,20,20,84,103.378894080997,103.378894080997,0.0757843428997614,0.0757843428997614,0.0757843428997614,0,0,0,0,0.0757843428997614,0,0,-0.199949778887602,0,NaN,0,0,0,M401-01-baseline-awake,growing_clean,1,persistent_75,available,642,14485.125,0.75,0,57,86,20,0.0795748165105398,0.719626168224299,4
insufficient_clean_prebaseline,NaN,3,20,224,114.398703041145,114.398703041145,0.0501005686182908,0.0501005686182908,0.0501005686182908,0,0,0,0,0.0501005686182908,0,0,-0.0524090984693898,0,NaN,0,0,0,M401-01-baseline-awake,growing_clean,2,full_event,available,4472,100899.5,0,0,185,224,3,NaN,0.711538461538462,5
insufficient_clean_prebaseline,NaN,3,20,211,113.132818021201,113.132818021201,0.0598256294491093,0.0598256294491093,0.0598256294491093,0,0,0,0,0.0598256294491093,0,0,-0.181609250821661,0,NaN,0,0,0,M401-01-baseline-awake,growing_clean,2,persistent_50,available,1132,25540.75,0.5,0,185,224,3,NaN,0.709363957597173,6
insufficient_clean_prebaseline,NaN,3,20,220,113.307435197817,113.307435197817,0.0573558158001357,0.0573558158001357,0.0573558158001357,0,0,0,0,0.0573558158001357,0,0,-0.199538540420441,0,NaN,0,0,0,M401-01-baseline-awake,growing_clean,2,persistent_75,available,733,16538.3125,0.75,0,185,224,3,NaN,0.717598908594816,7
insufficient_clean_prebaseline,NaN,2,20,100,106.403538638103,106.403538638103,0.0363636723169021,0.0363636723169021,0.0363636723169021,0,0,0,0,0.0363636723169021,0,0,-0.0896046294050383,0,0,4,0,0,M401-01-baseline-awake,growing_clean,3,full_event,available,2614,58978.375,0,0,89,104,2,NaN,0.7061973986228,8
insufficient_clean_prebaseline,NaN,2,20,102,106.602760416667,106.602760416667,0.0377995019476999,0.0377995019476999,0.0377995019476999,0,0,0,0,0.0377995019476999,0,0,-0.183063335379965,0,0,4,0,0,M401-01-baseline-awake,growing_clean,3,persistent_50,available,960,21660,0.5,0,89,104,2,NaN,0.703125,9
insufficient_clean_prebaseline,NaN,2,20,102,107.278695652174,107.278695652174,0.0411051804658866,0.0411051804658866,0.0411051804658866,0,0,0,0,0.0411051804658866,0,0,-0.195016946047449,0,0,4,0,0,M401-01-baseline-awake,growing_clean,3,persistent_75,available,690,15568.125,0.75,0,89,104,2,NaN,0.708695652173913,10
insufficient_clean_prebaseline,NaN,5,20,179,107.734911550468,112.209833506764,0.105644804929817,0.0615517512390613,0.0615517512390613,0,-0.0398799447111361,-0.039879944711136,0.0440930536907559,0.0615517512390613,0,0,-0.081632717243288,0,0,2,0,20,M401-01-baseline-awake,growing_clean,4,full_event,available,2883,65047.6875,0,0,159,181,5,NaN,0.708289975719736,11
insufficient_clean_prebaseline,NaN,5,20,179,103.541666666667,112.016131907308,0.163137111438686,0.0751411696653699,0.0751411696653699,0,-0.0756539714088163,-0.0756539714088164,0.0879959417733157,0.0751411696653699,0,0,-0.181678381359549,0,0,2,0,20,M401-01-baseline-awake,growing_clean,4,persistent_50,available,1122,25315.125,0.5,0,159,181,5,NaN,0.714795008912656,12
insufficient_clean_prebaseline,NaN,5,20,179,103.304359673025,111.852520435967,0.148889422278023,0.0610872749308006,0.0610872749308006,0,-0.076423497026483,-0.0764234970264829,0.0878021473472222,0.0610872749308006,0,0,-0.199912035283625,0,0,2,0,20,M401-01-baseline-awake,growing_clean,4,persistent_75,available,734,16560.875,0.75,0,159,181,5,NaN,0.719346049046321,13
