Session,EventRow,AmplitudeFraction,RiseFrames,Shape,DelayFrames,Constructible,PreviousStatus,PulseStatus,PreviousErrorSec,PulseErrorSec,PreviousWithinFiveSec,PulseWithinFiveSec
M400-01-baseline-awake,5,0.2,15,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,5,0.2,15,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,5,0.2,30,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,5,0.2,30,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,5,0.2,30,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,5,0.2,30,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,6,0.02,5,linear,10,1,resolved,resolved,-11,-8,0,0
M400-01-baseline-awake,6,0.02,5,linear,25,1,resolved,resolved,-1,9,1,0
M400-01-baseline-awake,6,0.02,5,sine_squared,10,1,resolved,resolved,-11,-8,0,0
M400-01-baseline-awake,6,0.02,5,sine_squared,25,1,resolved,resolved,-1,9,1,0
M400-01-baseline-awake,6,0.02,15,linear,10,1,resolved,resolved,-11,-4,0,1
M400-01-baseline-awake,6,0.02,15,linear,25,1,resolved,resolved,2,9,1,0
M400-01-baseline-awake,6,0.02,15,sine_squared,10,1,resolved,resolved,-11,-4,0,1
M400-01-baseline-awake,6,0.02,15,sine_squared,25,1,resolved,resolved,2,9,1,0
M400-01-baseline-awake,6,0.02,30,linear,10,1,resolved,resolved,-12,-4,0,1
M400-01-baseline-awake,6,0.02,30,linear,25,1,resolved,resolved,3,11,1,0
M400-01-baseline-awake,6,0.02,30,sine_squared,10,1,resolved,resolved,-12,-4,0,1
M400-01-baseline-awake,6,0.02,30,sine_squared,25,1,resolved,resolved,3,11,1,0
M400-01-baseline-awake,6,0.05,5,linear,10,1,resolved,resolved,-11,-10,0,0
M400-01-baseline-awake,6,0.05,5,linear,25,1,resolved,resolved,-6,5,0,1
M400-01-baseline-awake,6,0.05,5,sine_squared,10,1,resolved,resolved,-11,-10,0,0
M400-01-baseline-awake,6,0.05,5,sine_squared,25,1,resolved,resolved,-6,5,0,1
M400-01-baseline-awake,6,0.05,15,linear,10,1,resolved,resolved,-11,-8,0,0
M400-01-baseline-awake,6,0.05,15,linear,25,1,resolved,resolved,1,6,1,0
M400-01-baseline-awake,6,0.05,15,sine_squared,10,1,resolved,resolved,-11,-8,0,0
M400-01-baseline-awake,6,0.05,15,sine_squared,25,1,resolved,resolved,1,6,1,0
M400-01-baseline-awake,6,0.05,30,linear,10,1,resolved,resolved,-11,-4,0,1
M400-01-baseline-awake,6,0.05,30,linear,25,1,resolved,resolved,3,7,1,0
M400-01-baseline-awake,6,0.05,30,sine_squared,10,1,resolved,resolved,-11,-4,0,1
M400-01-baseline-awake,6,0.05,30,sine_squared,25,1,resolved,resolved,3,7,1,0
M400-01-baseline-awake,6,0.1,5,linear,10,1,resolved,resolved,-11,-11,0,0
M400-01-baseline-awake,6,0.1,5,linear,25,1,resolved,resolved,-8,-1,0,1
M400-01-baseline-awake,6,0.1,5,sine_squared,10,1,resolved,resolved,-11,-11,0,0
M400-01-baseline-awake,6,0.1,5,sine_squared,25,1,resolved,resolved,-8,1,0,1
M400-01-baseline-awake,6,0.1,15,linear,10,1,resolved,resolved,-11,-11,0,0
M400-01-baseline-awake,6,0.1,15,linear,25,1,resolved,resolved,-1,6,1,0
M400-01-baseline-awake,6,0.1,15,sine_squared,10,1,resolved,resolved,-10,-10,0,0
M400-01-baseline-awake,6,0.1,15,sine_squared,25,1,resolved,resolved,-1,5,1,1
M400-01-baseline-awake,6,0.1,30,linear,10,1,resolved,resolved,-11,-8,0,0
M400-01-baseline-awake,6,0.1,30,linear,25,1,resolved,resolved,2,7,1,0
M400-01-baseline-awake,6,0.1,30,sine_squared,10,1,resolved,resolved,-11,-8,0,0
M400-01-baseline-awake,6,0.1,30,sine_squared,25,1,resolved,resolved,3,7,1,0
M400-01-baseline-awake,6,0.2,5,linear,10,1,resolved,resolved,-10,-7,0,0
M400-01-baseline-awake,6,0.2,5,linear,25,1,resolved,resolved,-9,0,0,1
M400-01-baseline-awake,6,0.2,5,sine_squared,10,1,resolved,resolved,-10,-7,0,0
M400-01-baseline-awake,6,0.2,5,sine_squared,25,1,resolved,resolved,-9,0,0,1
M400-01-baseline-awake,6,0.2,15,linear,10,1,resolved,resolved,-9,-8,0,0
M400-01-baseline-awake,6,0.2,15,linear,25,1,resolved,resolved,-2,5,1,1
M400-01-baseline-awake,6,0.2,15,sine_squared,10,1,resolved,resolved,-8,-7,0,0
M400-01-baseline-awake,6,0.2,15,sine_squared,25,1,resolved,resolved,-2,5,1,1
M400-01-baseline-awake,6,0.2,30,linear,10,1,resolved,resolved,-11,-11,0,0
M400-01-baseline-awake,6,0.2,30,linear,25,1,resolved,resolved,2,2,1,1
M400-01-baseline-awake,6,0.2,30,sine_squared,10,1,resolved,resolved,-11,-10,0,0
M400-01-baseline-awake,6,0.2,30,sine_squared,25,1,resolved,resolved,3,3,1,1
M400-01-baseline-awake,7,0.02,5,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.02,5,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.02,5,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.02,5,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.02,15,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.02,15,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.02,15,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.02,15,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.02,30,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.02,30,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.02,30,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.02,30,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.05,5,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.05,5,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.05,5,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.05,5,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.05,15,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.05,15,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.05,15,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.05,15,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.05,30,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.05,30,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.05,30,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.05,30,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.1,5,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.1,5,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.1,5,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.1,5,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.1,15,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.1,15,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.1,15,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.1,15,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.1,30,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.1,30,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.1,30,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.1,30,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.2,5,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.2,5,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.2,5,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.2,5,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.2,15,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.2,15,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.2,15,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.2,15,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.2,30,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.2,30,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.2,30,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,7,0.2,30,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.02,5,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.02,5,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.02,5,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.02,5,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.02,15,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.02,15,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.02,15,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.02,15,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.02,30,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.02,30,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.02,30,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.02,30,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.05,5,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.05,5,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.05,5,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.05,5,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.05,15,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.05,15,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.05,15,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.05,15,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.05,30,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.05,30,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.05,30,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.05,30,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.1,5,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.1,5,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.1,5,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.1,5,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.1,15,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.1,15,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.1,15,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.1,15,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.1,30,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.1,30,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.1,30,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.1,30,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.2,5,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.2,5,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.2,5,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.2,5,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.2,15,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.2,15,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.2,15,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.2,15,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.2,30,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.2,30,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.2,30,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,8,0.2,30,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M400-01-baseline-awake,9,0.02,5,linear,10,1,resolved,resolved,-17,-2,0,1
M400-01-baseline-awake,9,0.02,5,linear,25,1,resolved,resolved,-10,-2,0,1
M400-01-baseline-awake,9,0.02,5,sine_squared,10,1,resolved,resolved,-17,1,0,1
M400-01-baseline-awake,9,0.02,5,sine_squared,25,1,resolved,resolved,-10,-2,0,1
M400-01-baseline-awake,9,0.02,15,linear,10,1,resolved,broad_profile_unresolved,-17,NaN,0,0
M400-01-baseline-awake,9,0.02,15,linear,25,1,resolved,resolved,-3,-4,1,1
M400-01-baseline-awake,9,0.02,15,sine_squared,10,1,resolved,resolved,-17,2,0,1
M400-01-baseline-awake,9,0.02,15,sine_squared,25,1,resolved,resolved,-3,-4,1,1
M400-01-baseline-awake,9,0.02,30,linear,10,1,resolved,broad_profile_unresolved,-17,NaN,0,0
M400-01-baseline-awake,9,0.02,30,linear,25,1,resolved,resolved,-3,-3,1,1
M400-01-baseline-awake,9,0.02,30,sine_squared,10,1,resolved,broad_profile_unresolved,-18,NaN,0,0
M400-01-baseline-awake,9,0.02,30,sine_squared,25,1,resolved,broad_profile_unresolved,-2,NaN,1,0
M400-01-baseline-awake,9,0.05,5,linear,10,1,resolved,resolved,-3,-2,1,1
M400-01-baseline-awake,9,0.05,5,linear,25,1,search_boundary_unresolved,resolved,NaN,0,0,1
M400-01-baseline-awake,9,0.05,5,sine_squared,10,1,resolved,resolved,-3,-2,1,1
M400-01-baseline-awake,9,0.05,5,sine_squared,25,1,search_boundary_unresolved,resolved,NaN,0,0,1
M400-01-baseline-awake,9,0.05,15,linear,10,1,resolved,resolved,-1,0,1,1
M400-01-baseline-awake,9,0.05,15,linear,25,1,resolved,resolved,-4,-4,1,1
M400-01-baseline-awake,9,0.05,15,sine_squared,10,1,resolved,resolved,-1,0,1,1
M400-01-baseline-awake,9,0.05,15,sine_squared,25,1,resolved,resolved,-3,-4,1,1
M400-01-baseline-awake,9,0.05,30,linear,10,1,resolved,broad_profile_unresolved,-17,NaN,0,0
M400-01-baseline-awake,9,0.05,30,linear,25,1,resolved,resolved,-2,-2,1,1
M400-01-baseline-awake,9,0.05,30,sine_squared,10,1,broad_profile_unresolved,broad_profile_unresolved,NaN,NaN,0,0
M400-01-baseline-awake,9,0.05,30,sine_squared,25,1,resolved,broad_profile_unresolved,-2,NaN,1,0
M400-01-baseline-awake,9,0.1,5,linear,10,1,resolved,resolved,-3,-2,1,1
M400-01-baseline-awake,9,0.1,5,linear,25,1,insufficient_improvement,resolved,NaN,0,0,1
M400-01-baseline-awake,9,0.1,5,sine_squared,10,1,resolved,resolved,-3,-2,1,1
M400-01-baseline-awake,9,0.1,5,sine_squared,25,1,insufficient_improvement,resolved,NaN,0,0,1
M400-01-baseline-awake,9,0.1,15,linear,10,1,resolved,resolved,-1,-2,1,1
M400-01-baseline-awake,9,0.1,15,linear,25,1,resolved,resolved,-4,-1,1,1
M400-01-baseline-awake,9,0.1,15,sine_squared,10,1,resolved,resolved,0,-1,1,1
M400-01-baseline-awake,9,0.1,15,sine_squared,25,1,resolved,resolved,-4,-1,1,1
M400-01-baseline-awake,9,0.1,30,linear,10,1,resolved,resolved,-1,0,1,1
M400-01-baseline-awake,9,0.1,30,linear,25,1,resolved,resolved,-2,-2,1,1
M400-01-baseline-awake,9,0.1,30,sine_squared,10,1,resolved,resolved,-1,-3,1,1
M400-01-baseline-awake,9,0.1,30,sine_squared,25,1,resolved,resolved,-1,-6,1,0
M400-01-baseline-awake,9,0.2,5,linear,10,1,resolved,resolved,-4,0,1,1
M400-01-baseline-awake,9,0.2,5,linear,25,1,not_a_rising_change,resolved,NaN,0,0,1
M400-01-baseline-awake,9,0.2,5,sine_squared,10,1,resolved,resolved,-4,0,1,1
M400-01-baseline-awake,9,0.2,5,sine_squared,25,1,not_a_rising_change,resolved,NaN,0,0,1
M400-01-baseline-awake,9,0.2,15,linear,10,1,resolved,resolved,-1,-1,1,1
M400-01-baseline-awake,9,0.2,15,linear,25,1,resolved,resolved,-5,-2,1,1
M400-01-baseline-awake,9,0.2,15,sine_squared,10,1,resolved,resolved,1,-1,1,1
M400-01-baseline-awake,9,0.2,15,sine_squared,25,1,resolved,resolved,-4,-2,1,1
M400-01-baseline-awake,9,0.2,30,linear,10,1,resolved,resolved,-1,-2,1,1
M400-01-baseline-awake,9,0.2,30,linear,25,1,resolved,resolved,-1,-1,1,1
M400-01-baseline-awake,9,0.2,30,sine_squared,10,1,resolved,resolved,1,1,1,1
M400-01-baseline-awake,9,0.2,30,sine_squared,25,1,resolved,resolved,1,-5,1,1
